"address_code","state","city","section","street","area_code","postal_code","number_of_household","number_of_people","remarks","polygon"
"043010409000","宮城県","蔵王町","大字平沢字伊原沢下","","","","","","",""
"043010410000","宮城県","蔵王町","大字平沢字伊原沢上","","","","","","",""
"043010411000","宮城県","蔵王町","大字平沢字伊原沢中","","","","","","",""
"043010412000","宮城県","蔵王町","大字平沢字越戸","","","","","","",""
"043010413000","宮城県","蔵王町","大字平沢字屋木戸内","","","","","","",""
"043010414000","宮城県","蔵王町","大字平沢字下千刈","","","","","","",""
"043010415000","宮城県","蔵王町","大字平沢字下町後","","","","","","",""
"043010416000","宮城県","蔵王町","大字平沢字鎌倉沢","","","","","","",""
"043010417000","宮城県","蔵王町","大字平沢字宮ヶ内下","","","","","","",""
"043010418000","宮城県","蔵王町","大字平沢字宮ヶ内上","","","","","","",""
"043010419000","宮城県","蔵王町","大字平沢字牛ヶ墓","","","","","","",""
"043010420000","宮城県","蔵王町","大字平沢字古林","","","","","","",""
"043010421000","宮城県","蔵王町","大字平沢字高橋","","","","","","",""
"043010422000","宮城県","蔵王町","大字平沢字作田","","","","","","",""
"043010423000","宮城県","蔵王町","大字平沢字三本槻","","","","","","",""
"043010424000","宮城県","蔵王町","大字平沢字山ノ入","","","","","","",""
"043010425000","宮城県","蔵王町","大字平沢字山ノ入前","","","","","","",""
"043010426000","宮城県","蔵王町","大字平沢字寺前","","","","","","",""
"043010427000","宮城県","蔵王町","大字平沢字秋山","","","","","","",""
"043010428000","宮城県","蔵王町","大字平沢字小高屋敷","","","","","","",""
"043010429000","宮城県","蔵王町","大字平沢字上ノ台","","","","","","",""
"043010430000","宮城県","蔵王町","大字平沢字上山の入","","","","","","",""
"043010431000","宮城県","蔵王町","大字平沢字上千刈","","","","","","",""
"043010432000","宮城県","蔵王町","大字平沢字丈六","","","","","","",""
"043010433000","宮城県","蔵王町","大字平沢字新屋敷","","","","","","",""
"043010434000","宮城県","蔵王町","大字平沢字新並","","","","","","",""
"043010435000","宮城県","蔵王町","大字平沢字陣旗","","","","","","",""
"043010436000","宮城県","蔵王町","大字平沢字諏訪館","","","","","","",""
"043010437000","宮城県","蔵王町","大字平沢字吹張","","","","","","",""
"043010438000","宮城県","蔵王町","大字平沢字西原","","","","","","",""
"043010439000","宮城県","蔵王町","大字平沢字赤鬼上","","","","","","",""
"043010440000","宮城県","蔵王町","大字平沢字赤鬼中","","","","","","",""
"043010441000","宮城県","蔵王町","大字平沢字台屋敷","","","","","","",""
"043010442000","宮城県","蔵王町","大字平沢字大橋","","","","","","",""
"043010443000","宮城県","蔵王町","大字平沢字谷地田","","","","","","",""
"043010444000","宮城県","蔵王町","大字平沢字中丸","","","","","","",""
"043010445000","宮城県","蔵王町","大字平沢字中沢","","","","","","",""
"043010446000","宮城県","蔵王町","大字平沢字町尻","","","","","","",""
"043010447000","宮城県","蔵王町","大字平沢字長窪","","","","","","",""
"043010448000","宮城県","蔵王町","大字平沢字東長伏内","","","","","","",""
"043010449000","宮城県","蔵王町","大字平沢字東湯口","","","","","","",""
"043010450000","宮城県","蔵王町","大字平沢字湯口","","","","","","",""
"043010451000","宮城県","蔵王町","大字平沢字栃ヶ窪","","","","","","",""
"043010452000","宮城県","蔵王町","大字平沢字内屋敷","","","","","","",""
"043010453000","宮城県","蔵王町","大字平沢字南道場","","","","","","",""
"043010454000","宮城県","蔵王町","大字平沢字二本木","","","","","","",""
"043010455000","宮城県","蔵王町","大字平沢字八ヶ屋敷","","","","","","",""
"043010456000","宮城県","蔵王町","大字平沢字八卦","","","","","","",""
"043010457000","宮城県","蔵王町","大字平沢字北の沢","","","","","","",""
"043010458000","宮城県","蔵王町","大字平沢字北牛ヶ墓","","","","","","",""
"043010459000","宮城県","蔵王町","大字平沢字北向","","","","","","",""
"043010460000","宮城県","蔵王町","大字平沢字北西原","","","","","","",""
"043010461000","宮城県","蔵王町","大字平沢字立目場","","","","","","",""
"043010462000","宮城県","蔵王町","大字矢附字外谷地","","","","","","",""
"043010463000","宮城県","蔵王町","大字矢附字館","","","","","","",""
"043010464000","宮城県","蔵王町","大字矢附字向山","","","","","","",""
"043010465000","宮城県","蔵王町","大字矢附字松川添","","","","","","",""
"043010466000","宮城県","蔵王町","大字矢附字松林","","","","","","",""
"043010467000","宮城県","蔵王町","大字矢附字新松川添","","","","","","",""
"043010468000","宮城県","蔵王町","大字矢附字西山","","","","","","",""
"043010469000","宮城県","蔵王町","大字矢附字川原","","","","","","",""
"043010470000","宮城県","蔵王町","大字矢附字川原畑","","","","","","",""
"043010471000","宮城県","蔵王町","大字矢附字川原脇","","","","","","",""
"043010472000","宮城県","蔵王町","大字矢附字蔵ヶ島","","","","","","",""
"043010473000","宮城県","蔵王町","大字矢附字谷地","","","","","","",""
"043010474000","宮城県","蔵王町","大字矢附字東光","","","","","","",""
"043010475000","宮城県","蔵王町","大字矢附字東光脇","","","","","","",""
"043010476000","宮城県","蔵王町","大字矢附字東山","","","","","","",""
"043010477000","宮城県","蔵王町","大字矢附字南光","","","","","","",""
"043010478000","宮城県","蔵王町","大字矢附字南光脇","","","","","","",""
"043010479000","宮城県","蔵王町","大字矢附字豊向","","","","","","",""
"043010480000","宮城県","蔵王町","大字矢附字林前","","","","","","",""
"043020001000","宮城県","七ケ宿町","字ラントウ前","","","","","","",""
"043020002000","宮城県","七ケ宿町","字阿久土","","","","","","",""
"043020003000","宮城県","七ケ宿町","字愛宕下","","","","","","",""
"043020004000","宮城県","七ケ宿町","字愛宕山","","","","","","",""
"043020005000","宮城県","七ケ宿町","字一枚田","","","","","","",""
"043020006000","宮城県","七ケ宿町","字一里塚川向","","","","","","",""
"043020007000","宮城県","七ケ宿町","字一里塚土手下","","","","","","",""
"043020008000","宮城県","七ケ宿町","字一里塚道下","","","","","","",""
"043020009000","宮城県","七ケ宿町","字一里塚道上","","","","","","",""
"043020010000","宮城県","七ケ宿町","字稲子","","","","","","",""
"043020011000","宮城県","七ケ宿町","字稲子山","","","","","","",""
"043020012000","宮城県","七ケ宿町","字烏川岳","","","","","","",""
"043020013000","宮城県","七ケ宿町","字浦山","","","","","","",""
"043020014000","宮城県","七ケ宿町","字横川","","","","","","",""
"043020015000","宮城県","七ケ宿町","字横川原","","","","","","",""
"043020016000","宮城県","七ケ宿町","字横目山","","","","","","",""
"043020017000","宮城県","七ケ宿町","字屋敷","","","","","","",""
"043020018000","宮城県","七ケ宿町","字下ノ平","","","","","","",""
"043020019000","宮城県","七ケ宿町","字下烏川","","","","","","",""
"043020020000","宮城県","七ケ宿町","字下宮田","","","","","","",""
"043020021000","宮城県","七ケ宿町","字下高瀬","","","","","","",""
"043020022000","宮城県","七ケ宿町","字下川原","","","","","","",""
"043020023000","宮城県","七ケ宿町","字下町尻","","","","","","",""
"043020024000","宮城県","七ケ宿町","字下長下","","","","","","",""
"043020025000","宮城県","七ケ宿町","字下島田原","","","","","","",""
"043020026000","宮城県","七ケ宿町","字下八合","","","","","","",""
"043020027000","宮城県","七ケ宿町","字下平","","","","","","",""
"043020028000","宮城県","七ケ宿町","字夏梨平","","","","","","",""
"043020029000","宮城県","七ケ宿町","字河向","","","","","","",""
"043020030000","宮城県","七ケ宿町","字廻館","","","","","","",""
"043020031000","宮城県","七ケ宿町","字蟹川","","","","","","",""
"043020032000","宮城県","七ケ宿町","字蟹沢","","","","","","",""
"043020033000","宮城県","七ケ宿町","字角石","","","","","","",""
"043020034000","宮城県","七ケ宿町","字掛ケ下","","","","","","",""
"043020035000","宮城県","七ケ宿町","字割付","","","","","","",""
"043020036000","宮城県","七ケ宿町","字滑津","","","","","","",""
"043020037000","宮城県","七ケ宿町","字蒲木","","","","","","",""
"043020038000","宮城県","七ケ宿町","字干蒲","","","","","","",""
"043020039000","宮城県","七ケ宿町","字関","","","","","","",""
"043020040000","宮城県","七ケ宿町","字館ケ沢","","","","","","",""
"043020041000","宮城県","七ケ宿町","字舘下","","","","","","",""
"043020042000","宮城県","七ケ宿町","字鬼石","","","","","","",""
"043020043000","宮城県","七ケ宿町","字宮ノ上","","","","","","",""
"043020044000","宮城県","七ケ宿町","字宮前","","","","","","",""
"043020045000","宮城県","七ケ宿町","字宮中","","","","","","",""
"043020046000","宮城県","七ケ宿町","字旧愛宕下","","","","","","",""
"043020047000","宮城県","七ケ宿町","字境ノ原","","","","","","",""
"043020048000","宮城県","七ケ宿町","字境ノ沢","","","","","","",""
"043020049000","宮城県","七ケ宿町","字橋場","","","","","","",""
"043020050000","宮城県","七ケ宿町","字曲松","","","","","","",""
"043020051000","宮城県","七ケ宿町","字玉ノ木","","","","","","",""
"043020052000","宮城県","七ケ宿町","字窪","","","","","","",""
"043020053000","宮城県","七ケ宿町","字熊ノ前","","","","","","",""
"043020054000","宮城県","七ケ宿町","字熊沢","","","","","","",""
"043020055000","宮城県","七ケ宿町","字熊沢道","","","","","","",""
"043020056000","宮城県","七ケ宿町","字熊野","","","","","","",""
"043020057000","宮城県","七ケ宿町","字栗原","","","","","","",""
"043020058000","宮城県","七ケ宿町","字欠山","","","","","","",""
"043020059000","宮城県","七ケ宿町","字月光口","","","","","","",""
"043020060000","宮城県","七ケ宿町","字原谷地際","","","","","","",""
"043020061000","宮城県","七ケ宿町","字原道下","","","","","","",""
"043020062000","宮城県","七ケ宿町","字原道上","","","","","","",""
"043020063000","宮城県","七ケ宿町","字源兵衛刈野","","","","","","",""
"043020064000","宮城県","七ケ宿町","字古大橋川向","","","","","","",""
"043020065000","宮城県","七ケ宿町","字古道","","","","","","",""
"043020066000","宮城県","七ケ宿町","字古道山","","","","","","",""
"043020067000","宮城県","七ケ宿町","字向山下","","","","","","",""
"043020068000","宮城県","七ケ宿町","字行人原道下","","","","","","",""
"043020069000","宮城県","七ケ宿町","字行人原道上","","","","","","",""
"043020070000","宮城県","七ケ宿町","字行人原道上山","","","","","","",""
"043020071000","宮城県","七ケ宿町","字高倉口","","","","","","",""
"043020072000","宮城県","七ケ宿町","字高平","","","","","","",""
"043020073000","宮城県","七ケ宿町","字根添","","","","","","",""
"043020074000","宮城県","七ケ宿町","字嵯我畑","","","","","","",""
"043020075000","宮城県","七ケ宿町","字坂ノ下","","","","","","",""
"043020076000","宮城県","七ケ宿町","字坂ノ上","","","","","","",""
"043020077000","宮城県","七ケ宿町","字坂上","","","","","","",""
"043020078000","宮城県","七ケ宿町","字皿森","","","","","","",""
"043020079000","宮城県","七ケ宿町","字三十刈道下","","","","","","",""
"043020080000","宮城県","七ケ宿町","字三十刈道上","","","","","","",""
"043020081000","宮城県","七ケ宿町","字三百刈山下","","","","","","",""
"043020082000","宮城県","七ケ宿町","字三百刈道下","","","","","","",""
"043020083000","宮城県","七ケ宿町","字三百刈道上","","","","","","",""
"043020084000","宮城県","七ケ宿町","字山根通","","","","","","",""
"043020085000","宮城県","七ケ宿町","字山際","","","","","","",""
"043020086000","宮城県","七ケ宿町","字山神向","","","","","","",""
"043020087000","宮城県","七ケ宿町","字山之神前","","","","","","",""
"043020088000","宮城県","七ケ宿町","字山伏坂","","","","","","",""
"043020089000","宮城県","七ケ宿町","字仕切目","","","","","","",""
"043020090000","宮城県","七ケ宿町","字獅子向","","","","","","",""
"043020091000","宮城県","七ケ宿町","字寺山","","","","","","",""
"043020092000","宮城県","七ケ宿町","字寺跡","","","","","","",""
"043020093000","宮城県","七ケ宿町","字寺跡尻","","","","","","",""
"043020094000","宮城県","七ケ宿町","字寺前","","","","","","",""
"043020095000","宮城県","七ケ宿町","字漆保","","","","","","",""
"043020096000","宮城県","七ケ宿町","字実沢山","","","","","","",""
"043020097000","宮城県","七ケ宿町","字実沢上","","","","","","",""
"043020098000","宮城県","七ケ宿町","字若林山","","","","","","",""
"043020099000","宮城県","七ケ宿町","字十郎右エ門屋敷","","","","","","",""
"043020100000","宮城県","七ケ宿町","字小駕籠沢","","","","","","",""
"043020101000","宮城県","七ケ宿町","字小穴沢","","","","","","",""
"043020102000","宮城県","七ケ宿町","字小崎","","","","","","",""
"043020103000","宮城県","七ケ宿町","字小崎山","","","","","","",""
"043020104000","宮城県","七ケ宿町","字小松沢","","","","","","",""
"043020105000","宮城県","七ケ宿町","字小提灯","","","","","","",""
"043020106000","宮城県","七ケ宿町","字松原","","","","","","",""
"043020107000","宮城県","七ケ宿町","字沼ノ内","","","","","","",""
"043020108000","宮城県","七ケ宿町","字沼田","","","","","","",""
"043020109000","宮城県","七ケ宿町","字上ノ台","","","","","","",""
"043020110000","宮城県","七ケ宿町","字上ノ平","","","","","","",""
"043020111000","宮城県","七ケ宿町","字上ノ平山","","","","","","",""
"043020112000","宮城県","七ケ宿町","字上ノ堀","","","","","","",""
"043020113000","宮城県","七ケ宿町","字上烏川","","","","","","",""
"043020114000","宮城県","七ケ宿町","字上宮田","","","","","","",""
"043020115000","宮城県","七ケ宿町","字上橋道上","","","","","","",""
"043020116000","宮城県","七ケ宿町","字上高瀬","","","","","","",""
"043020117000","宮城県","七ケ宿町","字上川原","","","","","","",""
"043020118000","宮城県","七ケ宿町","字上足沢","","","","","","",""
"043020119000","宮城県","七ケ宿町","字上町尻","","","","","","",""
"043020120000","宮城県","七ケ宿町","字上島田原","","","","","","",""
"043020121000","宮城県","七ケ宿町","字上八合","","","","","","",""
"043020122000","宮城県","七ケ宿町","字上野","","","","","","",""
"043020123000","宮城県","七ケ宿町","字新愛宕","","","","","","",""
"043020124000","宮城県","七ケ宿町","字新宮田","","","","","","",""
"043020125000","宮城県","七ケ宿町","字新高瀬","","","","","","",""
"043020126000","宮城県","七ケ宿町","字新坂ノ下","","","","","","",""
"043020127000","宮城県","七ケ宿町","字新西原","","","","","","",""
"043020128000","宮城県","七ケ宿町","字新八ツ森","","","","","","",""
"043020129000","宮城県","七ケ宿町","字新八合","","","","","","",""
"043020130000","宮城県","七ケ宿町","字新雷神","","","","","","",""
"043020131000","宮城県","七ケ宿町","字新利津保","","","","","","",""
"043020132000","宮城県","七ケ宿町","字深渡戸峯","","","","","","",""
"043020133000","宮城県","七ケ宿町","字神原","","","","","","",""
"043020134000","宮城県","七ケ宿町","字神林山","","","","","","",""
"043020135000","宮城県","七ケ宿町","字諏訪原","","","","","","",""
"043020136000","宮城県","七ケ宿町","字水下道下","","","","","","",""
"043020137000","宮城県","七ケ宿町","字水下道上","","","","","","",""
"043020138000","宮城県","七ケ宿町","字水上","","","","","","",""
"043020139000","宮城県","七ケ宿町","字水上口","","","","","","",""
"043020140000","宮城県","七ケ宿町","字水上峯","","","","","","",""
"043020141000","宮城県","七ケ宿町","字杉沢口","","","","","","",""
"043020142000","宮城県","七ケ宿町","字瀬見原","","","","","","",""
"043020143000","宮城県","七ケ宿町","字西ノ入","","","","","","",""
"043020144000","宮城県","七ケ宿町","字西ノ入山","","","","","","",""
"043020145000","宮城県","七ケ宿町","字西干蒲","","","","","","",""
"043020146000","宮城県","七ケ宿町","字西原","","","","","","",""
"043020147000","宮城県","七ケ宿町","字西森下","","","","","","",""
"043020148000","宮城県","七ケ宿町","字西町裏","","","","","","",""
"043020149000","宮城県","七ケ宿町","字西島田原","","","","","","",""
"043020150000","宮城県","七ケ宿町","字赤地","","","","","","",""
"043020151000","宮城県","七ケ宿町","字赤地道下","","","","","","",""
"043020152000","宮城県","七ケ宿町","字赤地道上","","","","","","",""
"043020153000","宮城県","七ケ宿町","字切通","","","","","","",""
"043020154000","宮城県","七ケ宿町","字仙王沢","","","","","","",""
"043020155000","宮城県","七ケ宿町","字前坂下","","","","","","",""
"043020156000","宮城県","七ケ宿町","字孫沢","","","","","","",""
"043020157000","宮城県","七ケ宿町","字大臼張","","","","","","",""
"043020158000","宮城県","七ケ宿町","字大萱","","","","","","",""
"043020159000","宮城県","七ケ宿町","字大貫平","","","","","","",""
"043020160000","宮城県","七ケ宿町","字大橋端","","","","","","",""
"043020161000","宮城県","七ケ宿町","字大迎","","","","","","",""
"043020162000","宮城県","七ケ宿町","字大穴沢","","","","","","",""
"043020163000","宮城県","七ケ宿町","字大深沢","","","","","","",""
"043020164000","宮城県","七ケ宿町","字大杉","","","","","","",""
"043020165000","宮城県","七ケ宿町","字大清水","","","","","","",""
"043020166000","宮城県","七ケ宿町","字大石ケ沢","","","","","","",""
"043020167000","宮城県","七ケ宿町","字大石川原","","","","","","",""
"043020168000","宮城県","七ケ宿町","字大倉山","","","","","","",""
"043020169000","宮城県","七ケ宿町","字大沢前","","","","","","",""
"043020170000","宮城県","七ケ宿町","字大谷地","","","","","","",""
"043020171000","宮城県","七ケ宿町","字大谷地向","","","","","","",""
"043020172000","宮城県","七ケ宿町","字大谷地山下","","","","","","",""
"043020173000","宮城県","七ケ宿町","字大谷地道下","","","","","","",""
"043020174000","宮城県","七ケ宿町","字大谷地道上","","","","","","",""
"043020175000","宮城県","七ケ宿町","字大豆柿道下","","","","","","",""
"043020176000","宮城県","七ケ宿町","字大豆柿道上","","","","","","",""
"043020177000","宮城県","七ケ宿町","字大平","","","","","","",""
"043020178000","宮城県","七ケ宿町","字大野沢","","","","","","",""
"043020179000","宮城県","七ケ宿町","字大柳坂下","","","","","","",""
"043020180000","宮城県","七ケ宿町","字滝ノ下","","","","","","",""
"043020181000","宮城県","七ケ宿町","字滝ノ上","","","","","","",""
"043020182000","宮城県","七ケ宿町","字滝ノ沢","","","","","","",""
"043020183000","宮城県","七ケ宿町","字滝平","","","","","","",""
"043020184000","宮城県","七ケ宿町","字沢上山","","","","","","",""
"043020185000","宮城県","七ケ宿町","字壇ノ下","","","","","","",""
"043020186000","宮城県","七ケ宿町","字壇前","","","","","","",""
"043020187000","宮城県","七ケ宿町","字段ノ腰","","","","","","",""
"043020188000","宮城県","七ケ宿町","字地蔵前","","","","","","",""
"043020189000","宮城県","七ケ宿町","字竹ノ沢","","","","","","",""
"043020190000","宮城県","七ケ宿町","字中ノ橋","","","","","","",""
"043020191000","宮城県","七ケ宿町","字中高瀬","","","","","","",""
"043020192000","宮城県","七ケ宿町","字中山","","","","","","",""
"043020193000","宮城県","七ケ宿町","字中山根","","","","","","",""
"043020194000","宮城県","七ケ宿町","字中川原","","","","","","",""
"043020195000","宮城県","七ケ宿町","字中之沢","","","","","","",""
"043020196000","宮城県","七ケ宿町","字中之沢原道下","","","","","","",""
"043020197000","宮城県","七ケ宿町","字中平","","","","","","",""
"043020198000","宮城県","七ケ宿町","字中峯","","","","","","",""
"043020199000","宮城県","七ケ宿町","字町下","","","","","","",""
"043020200000","宮城県","七ケ宿町","字町尻","","","","","","",""
"043020201000","宮城県","七ケ宿町","字町尻直道上","","","","","","",""
"043020202000","宮城県","七ケ宿町","字町頭","","","","","","",""
"043020203000","宮城県","七ケ宿町","字町裏","","","","","","",""
"043020204000","宮城県","七ケ宿町","字長下","","","","","","",""
"043020205000","宮城県","七ケ宿町","字長久保","","","","","","",""
"043020206000","宮城県","七ケ宿町","字鳥屋口","","","","","","",""
"043020207000","宮城県","七ケ宿町","字陳ノ窪","","","","","","",""
"043020208000","宮城県","七ケ宿町","字追分下","","","","","","",""
"043020209000","宮城県","七ケ宿町","字追分川根","","","","","","",""
"043020210000","宮城県","七ケ宿町","字鶴ケ沢","","","","","","",""
"043020211000","宮城県","七ケ宿町","字堤西森","","","","","","",""
"043020212000","宮城県","七ケ宿町","字堤沢","","","","","","",""
"043020213000","宮城県","七ケ宿町","字堤東森","","","","","","",""
"043020214000","宮城県","七ケ宿町","字程ケ沢","","","","","","",""
"043020215000","宮城県","七ケ宿町","字天苅沢","","","","","","",""
"043020216000","宮城県","七ケ宿町","字天神平","","","","","","",""
"043020217000","宮城県","七ケ宿町","字田中道下","","","","","","",""
"043020218000","宮城県","七ケ宿町","字田中道上","","","","","","",""
"043020219000","宮城県","七ケ宿町","字田堀口　","","","","","","",""
"043020220000","宮城県","七ケ宿町","字田堀口川向","","","","","","",""
"043020221000","宮城県","七ケ宿町","字田堀川向","","","","","","",""
"043020222000","宮城県","七ケ宿町","字田堀道下","","","","","","",""
"043020223000","宮城県","七ケ宿町","字田堀道上","","","","","","",""
"043020224000","宮城県","七ケ宿町","字土佐屋敷","","","","","","",""
"043020225000","宮城県","七ケ宿町","字島木野","","","","","","",""
"043020226000","宮城県","七ケ宿町","字島木野浦ノ沢","","","","","","",""
"043020227000","宮城県","七ケ宿町","字東屋敷","","","","","","",""
"043020228000","宮城県","七ケ宿町","字東口道下","","","","","","",""
"043020229000","宮城県","七ケ宿町","字東口道上","","","","","","",""
"043020230000","宮城県","七ケ宿町","字東沢","","","","","","",""
"043020231000","宮城県","七ケ宿町","字東谷地","","","","","","",""
"043020232000","宮城県","七ケ宿町","字東谷地山","","","","","","",""
"043020233000","宮城県","七ケ宿町","字東島田原","","","","","","",""
"043020234000","宮城県","七ケ宿町","字湯原","","","","","","",""
"043020235000","宮城県","七ケ宿町","字堂目喜","","","","","","",""
"043020236000","宮城県","七ケ宿町","字道ノ下","","","","","","",""
"043020237000","宮城県","七ケ宿町","字道ノ上","","","","","","",""
"043020238000","宮城県","七ケ宿町","字道下","","","","","","",""
"043020239000","宮城県","七ケ宿町","字峠前","","","","","","",""
"043020240000","宮城県","七ケ宿町","字峠田","","","","","","",""
"043020241000","宮城県","七ケ宿町","字峠田愛宕下","","","","","","",""
"043020242000","宮城県","七ケ宿町","字峠田町頭","","","","","","",""
"043020243000","宮城県","七ケ宿町","字峠田町裏","","","","","","",""
"043020244000","宮城県","七ケ宿町","字内川","","","","","","",""
"043020245000","宮城県","七ケ宿町","字南浦畑","","","","","","",""
"043020246000","宮城県","七ケ宿町","字南川原","","","","","","",""
"043020247000","宮城県","七ケ宿町","字二渡前","","","","","","",""
"043020248000","宮城県","七ケ宿町","字萩崎","","","","","","",""
"043020249000","宮城県","七ケ宿町","字柏木山（大原）","","","","","","",""
"043020250000","宮城県","七ケ宿町","字柏木山（長老）","","","","","","",""
"043020251000","宮城県","七ケ宿町","字柏木平","","","","","","",""
"043020252000","宮城県","七ケ宿町","字白子岩","","","","","","",""
"043020253000","宮城県","七ケ宿町","字薄沢口","","","","","","",""
"043020254000","宮城県","七ケ宿町","字薄沢台","","","","","","",""
"043020255000","宮城県","七ケ宿町","字八ツ森","","","","","","",""
"043020256000","宮城県","七ケ宿町","字八ツ分","","","","","","",""
"043020257000","宮城県","七ケ宿町","字八幡下","","","","","","",""
"043020258000","宮城県","七ケ宿町","字八幡館山","","","","","","",""
"043020259000","宮城県","七ケ宿町","字板木","","","","","","",""
"043020260000","宮城県","七ケ宿町","字板木山","","","","","","",""
"043020261000","宮城県","七ケ宿町","字稗ノ作","","","","","","",""
"043020262000","宮城県","七ケ宿町","字桧木沢","","","","","","",""
"043020263000","宮城県","七ケ宿町","字標沢入","","","","","","",""
"043020264000","宮城県","七ケ宿町","字苗代端","","","","","","",""
"043020265000","宮城県","七ケ宿町","字仏ケ沢向","","","","","","",""
"043020266000","宮城県","七ケ宿町","字平畑","","","","","","",""
"043020267000","宮城県","七ケ宿町","字豊後沢","","","","","","",""
"043020268000","宮城県","七ケ宿町","字牧ノ山","","","","","","",""
"043020269000","宮城県","七ケ宿町","字侭ノ下","","","","","","",""
"043020270000","宮城県","七ケ宿町","字侭ノ上","","","","","","",""
"043020271000","宮城県","七ケ宿町","字侭ノ上地蔵前","","","","","","",""
"043020272000","宮城県","七ケ宿町","字侭ノ台","","","","","","",""
"043020273000","宮城県","七ケ宿町","字無黒山","","","","","","",""
"043020274000","宮城県","七ケ宿町","字名沢土手下","","","","","","",""
"043020275000","宮城県","七ケ宿町","字名沢道下","","","","","","",""
"043020276000","宮城県","七ケ宿町","字名沢道上","","","","","","",""
"043020277000","宮城県","七ケ宿町","字明神下","","","","","","",""
"043020278000","宮城県","七ケ宿町","字明神前","","","","","","",""
"043020279000","宮城県","七ケ宿町","字茂ケ沢","","","","","","",""
"043020280000","宮城県","七ケ宿町","字茂ケ立間","","","","","","",""
"043020281000","宮城県","七ケ宿町","字茂庭道","","","","","","",""
"043020282000","宮城県","七ケ宿町","字野沢倉山","","","","","","",""
"043020283000","宮城県","七ケ宿町","字矢崎","","","","","","",""
"043020284000","宮城県","七ケ宿町","字矢立","","","","","","",""
"043020285000","宮城県","七ケ宿町","字矢立平","","","","","","",""
"043020286000","宮城県","七ケ宿町","字柳沢","","","","","","",""
"043020287000","宮城県","七ケ宿町","字柳沢山","","","","","","",""
"043020288000","宮城県","七ケ宿町","字油畑","","","","","","",""
"043020289000","宮城県","七ケ宿町","字雷神上","","","","","","",""
"043020290000","宮城県","七ケ宿町","字雷神前","","","","","","",""
"043020291000","宮城県","七ケ宿町","字利津保","","","","","","",""
"043020292000","宮城県","七ケ宿町","字立平","","","","","","",""
"043020293000","宮城県","七ケ宿町","字林子沢","","","","","","",""
"043020294000","宮城県","七ケ宿町","字六本杉","","","","","","",""
"043020295000","宮城県","七ケ宿町","字猯","","","","","","",""
"043210001000","宮城県","大河原町","金ヶ瀬字丑越","","","","","","",""
"043210002000","宮城県","大河原町","金ヶ瀬字居掛","","","","","","",""
"043210003000","宮城県","大河原町","金ヶ瀬字原","","","","","","",""
"043210004000","宮城県","大河原町","金ヶ瀬字広表","","","","","","",""
"043210005000","宮城県","大河原町","金ヶ瀬字上川原","","","","","","",""
"043210006000","宮城県","大河原町","金ヶ瀬字新開","","","","","","",""
"043210007000","宮城県","大河原町","金ヶ瀬字新居掛","","","","","","",""
"043210008000","宮城県","大河原町","金ヶ瀬字新町尻","","","","","","",""
"043210009000","宮城県","大河原町","金ヶ瀬字神山","","","","","","",""
"043210010000","宮城県","大河原町","金ヶ瀬字青木","","","","","","",""
"043210011000","宮城県","大河原町","金ヶ瀬字川根","","","","","","",""
"043210012000","宮城県","大河原町","金ヶ瀬字台部","","","","","","",""
"043210013000","宮城県","大河原町","金ヶ瀬字町","","","","","","",""
"043210014000","宮城県","大河原町","金ヶ瀬字町裏","","","","","","",""
"043210015000","宮城県","大河原町","金ヶ瀬字土手下","","","","","","",""
"043210016000","宮城県","大河原町","金ヶ瀬字湯尻","","","","","","",""
"043210017000","宮城県","大河原町","金ヶ瀬字白坂畑","","","","","","",""
"043210018000","宮城県","大河原町","金ヶ瀬字富田","","","","","","",""
"043210019000","宮城県","大河原町","金ヶ瀬字薬師","","","","","","",""
"043210020000","宮城県","大河原町","金ヶ瀬字和久","","","","","","",""
"043210021000","宮城県","大河原町","字旭町","","","","","","",""
"043210022000","宮城県","大河原町","字下川原","","","","","","",""
"043210023000","宮城県","大河原町","字火崎","","","","","","",""
"043210024000","宮城県","大河原町","字海道東","","","","","","",""
"043210025000","宮城県","大河原町","字橋本","","","","","","",""
"043210026000","宮城県","大河原町","字錦町","","","","","","",""
"043210027000","宮城県","大河原町","字幸町","","","","","","",""
"043210028000","宮城県","大河原町","字広瀬町","","","","","","",""
"043210029000","宮城県","大河原町","字甲子町","","","","","","",""
"043210030000","宮城県","大河原町","字荒町","","","","","","",""
"043210031000","宮城県","大河原町","字高砂町","","","","","","",""
"043210032000","宮城県","大河原町","字住吉町","","","","","","",""
"043210033000","宮城県","大河原町","字小島","","","","","","",""
"043210034000","宮城県","大河原町","字沼","","","","","","",""
"043210035000","宮城県","大河原町","字上舘前","","","","","","",""
"043210036000","宮城県","大河原町","字上川原","","","","","","",""
"043210037000","宮城県","大河原町","字新古川","","","","","","",""
"043210038000","宮城県","大河原町","字新桜町","","","","","","",""
"043210039000","宮城県","大河原町","字新青川","","","","","","",""
"043210040000","宮城県","大河原町","字新東","","","","","","",""
"043210041000","宮城県","大河原町","字新南","","","","","","",""
"043210042000","宮城県","大河原町","字西","","","","","","",""
"043210043000","宮城県","大河原町","字西浦","","","","","","",""
"043210044000","宮城県","大河原町","字西桜町","","","","","","",""
"043210045000","宮城県","大河原町","字西町","","","","","","",""
"043210046000","宮城県","大河原町","字千塚前","","","","","","",""
